City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current
293,Arman,59.7,150.1667,6.75,77,62,10.89,RU,2021-04-10 18:05:51,broken clouds
294,Lebedinyy,58.5167,125.5167,1.99,98,100,4.12,RU,2021-04-10 18:05:51,light snow
295,Am Timan,11.0297,20.2827,93.24,7,100,1.92,TD,2021-04-10 18:05:51,overcast clouds
296,Zhanaozen,43.3,52.8,74.91,19,34,21.61,KZ,2021-04-10 18:05:52,scattered clouds
297,Port Moresby,-9.4431,147.1797,75.2,100,40,5.75,PG,2021-04-10 18:05:52,scattered clouds
298,Ambilobe,-13.2,49.05,74.61,91,78,3.49,MG,2021-04-10 18:05:52,broken clouds
299,Nuuk,64.1835,-51.7216,28.4,100,75,9.22,GL,2021-04-10 18:03:44,broken clouds
300,Marawi,7.9986,124.2928,75.99,92,100,4.0,PH,2021-04-10 18:05:53,overcast clouds
301,La Ligua,-32.4524,-71.2311,71.6,49,0,11.5,CL,2021-04-10 18:05:53,clear sky
302,Mahanoro,-19.9,48.8,75.83,85,100,1.86,MG,2021-04-10 18:05:53,light rain
303,Baranain,42.8057,-1.6773,59.0,63,40,8.05,ES,2021-04-10 18:05:54,scattered clouds
304,Gondanglegi,-7.7479,112.0132,75.38,93,79,5.61,ID,2021-04-10 18:05:54,broken clouds
305,San Ignacio,17.1561,-89.0714,93.2,49,0,6.91,BZ,2021-04-10 18:02:16,clear sky
306,Sorland,67.667,12.6934,36.66,78,86,28.16,NO,2021-04-10 18:05:54,overcast clouds
307,Vryburg,-26.9566,24.7284,74.21,27,0,6.02,ZA,2021-04-10 18:05:54,clear sky
308,Sampit,-2.5333,112.95,74.3,98,64,1.57,ID,2021-04-10 18:05:55,broken clouds
309,Haines Junction,60.7522,-137.5108,-4.0,41,82,8.05,CA,2021-04-10 18:05:55,broken clouds
310,Ferrol,43.4832,-8.2369,55.99,88,100,11.99,ES,2021-04-10 18:05:14,overcast clouds
311,Ko Samui,9.5357,99.9357,84.13,71,3,10.8,TH,2021-04-10 18:05:56,clear sky
312,Neryungri,56.6709,124.6491,-3.44,98,94,5.28,RU,2021-04-10 18:05:05,overcast clouds
313,Khatanga,71.9667,102.5,4.62,89,98,5.77,RU,2021-04-10 18:05:56,overcast clouds
314,Panguna,-6.3164,155.4848,68.52,98,100,1.52,PG,2021-04-10 18:05:56,light rain
315,Gat,31.61,34.7642,59.0,57,31,1.01,IL,2021-04-10 18:05:57,scattered clouds
316,Arcachon,44.5875,-1.0519,66.2,55,0,6.91,FR,2021-04-10 18:05:57,clear sky
317,Zhob,31.3411,69.4481,69.62,21,72,4.83,PK,2021-04-10 18:05:57,broken clouds
318,Fort Nelson,58.8053,-122.7002,10.4,67,90,11.5,CA,2021-04-10 18:05:18,snow
319,Puerto Quijarro,-17.7833,-57.7667,90.19,46,44,4.0,BO,2021-04-10 18:05:57,scattered clouds
320,Dezhou,37.4486,116.2925,55.15,48,71,8.72,CN,2021-04-10 18:05:58,light rain
321,Sfantu Gheorghe,45.8667,25.7833,44.01,49,11,0.72,RO,2021-04-10 18:05:36,few clouds
322,Tobermory,45.2501,-81.6665,53.6,76,100,5.95,CA,2021-04-10 18:05:58,overcast clouds
323,Ayan,56.45,138.1667,24.51,94,100,10.71,RU,2021-04-10 18:05:58,overcast clouds
324,Conceicao Do Araguaia,-8.2578,-49.2647,85.95,57,100,7.29,BR,2021-04-10 18:05:59,overcast clouds
325,Luderitz,-26.6481,15.1594,75.88,49,0,7.11,NA,2021-04-10 18:05:59,clear sky
326,Nipawin,53.3668,-104.0009,46.4,39,20,12.66,CA,2021-04-10 18:05:59,few clouds
327,Lesnoy,57.6198,63.0784,38.97,97,100,8.86,RU,2021-04-10 18:06:00,overcast clouds
328,Kimbe,-5.5502,150.1429,75.27,96,100,0.63,PG,2021-04-10 18:06:00,light rain
329,Zhifang,30.35,114.3167,59.0,94,0,5.28,CN,2021-04-10 18:06:00,clear sky
330,Ostersund,63.1792,14.6357,30.99,74,70,17.27,SE,2021-04-10 18:01:58,broken clouds
331,Abnub,27.2696,31.1511,66.2,39,0,19.57,EG,2021-04-10 18:06:01,clear sky
332,Mogadishu,2.0371,45.3438,83.03,74,70,13.71,SO,2021-04-10 18:06:01,broken clouds
333,Bedesa,8.9,40.7833,68.16,49,76,4.72,ET,2021-04-10 18:06:02,broken clouds
334,Portel,-1.9356,-50.8211,88.56,58,38,4.81,BR,2021-04-10 18:06:02,scattered clouds
335,Abu Samrah,35.3029,37.1841,45.14,76,67,13.27,SY,2021-04-10 18:06:03,broken clouds
336,Praia,14.9215,-23.5087,77.0,65,20,20.71,CV,2021-04-10 18:06:03,few clouds
337,Ixtapa,20.7,-105.2,80.6,69,1,9.22,MX,2021-04-10 18:01:22,clear sky
338,Sant Feliu De Guixols,41.7833,3.0333,55.4,94,90,1.14,ES,2021-04-10 18:06:03,overcast clouds
339,Bathsheba,13.2167,-59.5167,80.6,65,20,9.22,BB,2021-04-10 18:03:23,volcanic ash
340,Malanje,-9.5402,16.341,65.52,88,92,2.77,AO,2021-04-10 18:05:01,overcast clouds
341,Lavrentiya,65.5833,-171.0,-6.56,86,100,12.37,RU,2021-04-10 18:06:04,overcast clouds
342,Nome,64.5011,-165.4064,7.0,51,1,16.11,US,2021-04-10 18:06:04,clear sky
343,Bonthe,7.5264,-12.505,84.29,72,74,9.91,SL,2021-04-10 18:06:04,broken clouds
344,Borovnica,45.9158,14.3631,51.01,60,58,7.85,SI,2021-04-10 18:06:05,broken clouds
345,Crossville,35.949,-85.0269,61.0,94,90,6.91,US,2021-04-10 18:02:48,moderate rain
346,San Cristobal,7.7669,-72.225,84.2,54,75,20.71,VE,2021-04-10 18:06:05,broken clouds
347,Roald,62.5833,6.1333,37.4,81,40,10.36,NO,2021-04-10 18:06:05,scattered clouds
348,Gladstone,-23.85,151.25,69.8,78,11,6.91,AU,2021-04-10 18:06:06,light rain
349,Teguise,29.0605,-13.564,73.4,49,20,9.22,ES,2021-04-10 18:06:06,few clouds
350,Qui Nhon,13.7667,109.2333,77.11,85,16,6.38,VN,2021-04-10 18:01:16,few clouds
351,Jiancheng,30.391,104.5491,52.0,91,100,3.29,CN,2021-04-10 18:06:06,overcast clouds
352,Tarasovskiy,48.7292,40.3636,47.88,64,100,10.04,RU,2021-04-10 18:06:06,overcast clouds
353,Bandar-E Lengeh,26.5579,54.8807,82.4,28,0,6.91,IR,2021-04-10 18:06:07,clear sky
354,Leon,21.1167,-101.6667,77.0,19,1,8.81,MX,2021-04-10 18:02:15,clear sky
355,Samarai,-10.6167,150.6667,80.56,74,91,12.91,PG,2021-04-10 18:06:07,overcast clouds
356,Ratnagiri,16.9833,73.3,80.69,76,49,8.43,IN,2021-04-10 18:06:08,scattered clouds
357,Tamandare,-8.7597,-35.1047,80.38,83,86,10.49,BR,2021-04-10 18:06:08,overcast clouds
358,Passo Fundo,-28.2628,-52.4067,84.87,35,66,7.74,BR,2021-04-10 18:02:53,broken clouds
359,Kargasok,59.0556,80.8572,30.4,92,50,6.2,RU,2021-04-10 18:06:08,scattered clouds
360,Mabaruma,8.2,-59.7833,83.12,74,99,6.17,GY,2021-04-10 18:03:38,overcast clouds
361,Coihaique,-45.5752,-72.0662,53.6,58,75,4.61,CL,2021-04-10 18:06:09,broken clouds
362,Tynda,55.1667,124.7167,-2.0,94,8,4.38,RU,2021-04-10 18:06:09,clear sky
363,Methoni,36.8197,21.7049,55.4,58,40,5.75,GR,2021-04-10 18:06:09,scattered clouds
364,Udachnyy,66.4167,112.4,-17.39,100,22,5.82,RU,2021-04-10 18:06:10,few clouds
365,Dagana,16.5165,-15.5068,109.4,14,0,2.3,MR,2021-04-10 18:06:10,clear sky
366,Puerto Ayacucho,5.6639,-67.6236,77.0,86,100,3.53,VE,2021-04-10 18:06:10,overcast clouds
367,Venado Tuerto,-33.7456,-61.9688,69.01,99,100,4.0,AR,2021-04-10 18:06:10,overcast clouds
368,Wenling,28.3669,121.36,62.01,86,100,7.49,CN,2021-04-10 18:06:11,light rain
369,Morgan City,29.6994,-91.2068,73.4,78,40,3.44,US,2021-04-10 18:06:11,scattered clouds
370,Phuthaditjhaba,-28.5242,28.8158,61.34,39,2,4.5,ZA,2021-04-10 18:06:12,clear sky
371,Tonantins,-2.8731,-67.8022,86.14,70,97,0.98,BR,2021-04-10 18:06:12,overcast clouds
372,Halifax,44.6453,-63.5724,53.6,50,81,4.61,CA,2021-04-10 18:05:12,broken clouds
373,Limon,10.0,-83.0333,82.4,78,75,5.75,CR,2021-04-10 18:06:12,broken clouds
374,Molina,-35.1167,-71.2833,66.0,51,20,6.91,CL,2021-04-10 18:06:13,few clouds
375,Serang,-6.1149,106.1502,79.0,78,40,6.91,ID,2021-04-10 18:06:13,scattered clouds
376,Adrar,20.5022,-10.0711,94.37,10,0,7.63,MR,2021-04-10 18:02:36,clear sky
377,Hobyo,5.3505,48.5268,83.03,65,13,14.52,SO,2021-04-10 18:06:13,few clouds
378,Leh,34.1667,77.5833,31.6,51,85,3.89,IN,2021-04-10 18:06:14,overcast clouds
379,Poddorye,57.4695,31.1156,41.04,85,91,8.99,RU,2021-04-10 18:06:14,moderate rain
380,Leeton,-34.5667,146.4,51.8,62,40,11.5,AU,2021-04-10 18:06:14,scattered clouds
381,Avera,33.194,-82.5271,75.2,64,40,10.36,US,2021-04-10 18:06:15,scattered clouds
382,Miranda,3.2499,-76.2281,84.2,54,75,2.3,CO,2021-04-10 18:06:15,broken clouds
383,Sibolga,1.7427,98.7792,77.02,88,100,2.89,ID,2021-04-10 18:06:15,overcast clouds
384,Moose Factory,51.2585,-80.6094,57.2,82,90,9.22,CA,2021-04-10 18:06:15,overcast clouds
385,Shingu,33.7333,135.9833,47.21,84,49,6.46,JP,2021-04-10 18:05:20,scattered clouds
386,Baghdad,33.3406,44.4009,77.0,27,75,8.05,IQ,2021-04-10 18:02:29,broken clouds
387,Calatayud,41.3535,-1.6432,60.8,87,90,6.91,ES,2021-04-10 18:06:16,light rain
388,Prabumulih,-3.45,104.25,73.02,96,59,1.88,ID,2021-04-10 18:06:16,broken clouds
389,Qasigiannguit,68.8193,-51.1922,21.2,86,90,4.61,GL,2021-04-10 18:06:16,overcast clouds
390,Portland,45.5234,-122.6762,48.0,65,90,18.41,US,2021-04-10 18:04:54,overcast clouds
391,Acapulco,16.8634,-99.8901,84.2,65,1,11.5,MX,2021-04-10 18:02:55,clear sky
392,Mahon,39.8885,4.2658,59.0,88,75,5.75,ES,2021-04-10 18:06:17,broken clouds
393,Korla,41.7597,86.1469,57.54,40,2,2.64,CN,2021-04-10 18:02:31,clear sky
394,Voh,-20.9667,164.7,75.11,94,100,4.65,NC,2021-04-10 18:03:10,overcast clouds
395,Dunedin,-45.8742,170.5036,61.0,59,100,4.36,NZ,2021-04-10 18:02:57,overcast clouds
396,Huarmey,-10.0681,-78.1522,74.12,77,83,8.46,PE,2021-04-10 18:06:17,broken clouds
397,San Ramon,37.7799,-121.978,63.0,54,1,5.75,US,2021-04-10 18:06:18,clear sky
398,Gigmoto,13.7796,124.39,76.75,82,100,9.13,PH,2021-04-10 18:06:18,overcast clouds
399,Ust-Nera,64.5667,143.2,-18.74,98,97,8.19,RU,2021-04-10 18:06:19,overcast clouds
400,Carpinteria,34.3989,-119.5185,73.0,38,92,3.0,US,2021-04-10 18:06:19,overcast clouds
401,Iwanai,42.9744,140.5089,34.05,86,95,3.47,JP,2021-04-10 18:06:19,overcast clouds
402,Villazon,-22.0866,-65.5942,66.97,27,20,4.18,BO,2021-04-10 18:06:19,few clouds
403,Padang,-0.9492,100.3543,77.0,94,40,2.3,ID,2021-04-10 18:06:20,scattered clouds
404,La Rochelle,46.1667,-1.15,57.2,77,0,8.05,FR,2021-04-10 18:02:40,clear sky
405,Ilfracombe,51.2093,-4.1134,46.99,71,55,7.0,GB,2021-04-10 18:06:20,broken clouds
406,Kandrian,-6.2167,149.55,76.14,91,99,7.81,PG,2021-04-10 18:06:20,moderate rain
407,Kalmunai,7.4167,81.8167,80.13,77,48,5.01,LK,2021-04-10 18:03:30,scattered clouds
408,Joshimath,30.5667,79.5667,49.46,39,58,8.37,IN,2021-04-10 18:06:21,broken clouds
409,Teknaf,20.8624,92.3058,76.28,90,21,5.77,BD,2021-04-10 18:06:21,few clouds
410,Boende,-0.2167,20.8667,77.23,77,85,2.84,CD,2021-04-10 18:06:21,overcast clouds
411,Pionerskiy,54.9508,20.2275,41.0,52,0,4.47,RU,2021-04-10 18:06:22,clear sky
412,Gushi,34.6425,109.5843,56.52,56,100,7.09,CN,2021-04-10 18:06:22,overcast clouds
413,Maldonado,-34.6667,-54.9167,68.0,100,90,9.22,UY,2021-04-10 18:06:22,moderate rain
414,Pundaguitan,6.3711,126.1689,81.05,77,99,8.9,PH,2021-04-10 18:06:23,overcast clouds
415,Comodoro Rivadavia,-45.8667,-67.5,64.4,39,0,19.57,AR,2021-04-10 18:06:23,clear sky
416,Cabedelo,-6.9811,-34.8339,78.8,100,75,10.36,BR,2021-04-10 18:06:23,broken clouds
417,Mufumbwe,-13.6833,24.8,64.49,70,13,3.69,ZM,2021-04-10 18:06:24,few clouds
418,Geraldton,-28.7667,114.6,77.0,47,90,20.71,AU,2021-04-10 18:04:00,overcast clouds
419,Conde,-7.2597,-34.9075,78.8,100,75,10.36,BR,2021-04-10 18:06:24,broken clouds
420,Cururupu,-1.8283,-44.8683,85.39,61,23,7.67,BR,2021-04-10 18:06:24,few clouds
421,Seybaplaya,19.65,-90.6667,100.4,37,40,9.22,MX,2021-04-10 18:06:25,scattered clouds
422,Manaus,-3.1019,-60.025,87.8,66,40,4.61,BR,2021-04-10 18:05:24,scattered clouds
423,Tshela,-4.9833,12.9333,73.92,91,100,2.13,CD,2021-04-10 18:06:25,overcast clouds
424,Mount Darwin,-16.7725,31.5838,65.48,55,1,3.29,ZW,2021-04-10 18:06:25,clear sky
425,Pyaozerskiy,65.8333,31.1667,30.69,83,52,8.95,RU,2021-04-10 18:06:26,broken clouds
426,Hargeysa,9.56,44.065,71.1,65,30,4.81,SO,2021-04-10 18:06:26,scattered clouds
427,Ambanja,-13.6833,48.45,75.9,90,86,3.31,MG,2021-04-10 18:06:26,light rain
428,Ambositra,-20.5167,47.25,60.19,98,99,2.48,MG,2021-04-10 18:06:27,overcast clouds
429,Port Keats,-14.25,129.55,79.72,82,20,2.55,AU,2021-04-10 18:06:27,few clouds
430,Ucluelet,48.9329,-125.5528,44.01,70,20,11.5,CA,2021-04-10 18:06:27,few clouds
431,Baykit,61.67,96.37,8.47,97,19,1.25,RU,2021-04-10 18:06:27,few clouds
432,Tamiahua,21.2667,-97.45,93.9,46,0,15.79,MX,2021-04-10 18:04:29,clear sky
433,Nitra,48.3076,18.0845,59.0,38,0,8.05,SK,2021-04-10 18:06:28,clear sky
434,Troitskoye,52.9821,84.6757,30.52,88,27,10.22,RU,2021-04-10 18:04:16,scattered clouds
435,Tommot,58.9564,126.2925,4.35,96,100,5.68,RU,2021-04-10 18:06:28,overcast clouds
436,Catia La Mar,10.6038,-67.0303,84.2,70,75,4.61,VE,2021-04-10 18:06:28,light rain
437,Boyolangu,-8.1181,111.8935,75.9,91,68,0.76,ID,2021-04-10 18:06:29,broken clouds
438,Goderich,43.7501,-81.7165,64.4,59,98,5.75,CA,2021-04-10 18:06:29,overcast clouds
439,Huilong,31.8111,121.655,59.0,92,100,3.0,CN,2021-04-10 18:06:29,light rain
440,Ust-Tsilma,65.441,52.1498,39.42,75,100,14.36,RU,2021-04-10 18:06:30,overcast clouds
441,Alice Springs,-23.7,133.8833,61.0,67,0,5.75,AU,2021-04-10 18:06:30,clear sky
442,Bodden Town,19.2833,-81.25,87.8,66,75,14.97,KY,2021-04-10 18:06:30,broken clouds
443,Campo Gobierno,24.6536,-107.5411,87.01,44,20,8.05,MX,2021-04-10 18:06:30,few clouds
444,Tadine,-21.55,167.8833,77.99,91,100,24.9,NC,2021-04-10 18:06:31,light rain
445,Bindura,-17.3019,31.3306,66.0,58,4,3.0,ZW,2021-04-10 18:06:31,clear sky
446,Waipawa,-41.4122,175.5153,64.4,88,75,21.85,NZ,2021-04-10 18:06:32,broken clouds
447,Port Macquarie,-31.4333,152.9167,57.0,96,9,1.01,AU,2021-04-10 18:06:32,clear sky
448,Ahipara,-35.1667,173.1667,62.96,94,23,0.74,NZ,2021-04-10 18:06:32,few clouds
449,Kieta,-6.2167,155.6333,77.27,89,100,2.48,PG,2021-04-10 18:04:46,light rain
450,Pascagoula,30.3658,-88.5561,69.8,78,1,5.75,US,2021-04-10 18:06:33,clear sky
451,Yining,29.0361,114.5636,56.3,96,100,1.86,CN,2021-04-10 18:06:33,overcast clouds
452,Simao,22.7886,100.9748,63.18,61,4,2.48,CN,2021-04-10 18:06:33,clear sky
453,Moerai,-22.4333,-151.3333,78.22,74,100,11.9,PF,2021-04-10 18:06:33,overcast clouds
454,Sinnamary,5.3833,-52.95,82.29,72,55,6.51,GF,2021-04-10 18:06:34,light rain
455,Tuatapere,-46.1333,167.6833,57.0,93,96,3.0,NZ,2021-04-10 18:06:34,overcast clouds
456,Dedza,-14.3779,34.3332,54.93,88,95,2.17,MW,2021-04-10 18:06:34,overcast clouds
457,Pevek,69.7008,170.3133,-26.01,98,80,2.68,RU,2021-04-10 18:02:41,broken clouds
458,Wexford,52.3342,-6.4575,46.4,46,40,2.3,IE,2021-04-10 18:06:35,scattered clouds
459,Vostochnyy,55.8167,37.8667,46.4,36,0,6.71,RU,2021-04-10 18:06:35,clear sky
460,Kyra,49.5776,111.9753,30.92,57,81,7.65,RU,2021-04-10 18:06:35,broken clouds
461,Kolpashevo,58.3131,82.9089,28.56,94,33,2.84,RU,2021-04-10 18:06:36,scattered clouds
462,Santo Tomas,14.1079,121.1414,80.6,74,20,3.44,PH,2021-04-10 18:06:36,few clouds
463,Lima,-12.0432,-77.0282,75.99,73,0,8.05,PE,2021-04-10 18:04:29,clear sky
464,Kaeo,-35.1,173.7833,63.0,98,51,2.57,NZ,2021-04-10 18:06:36,broken clouds
465,Takoradi,4.8845,-1.7554,83.41,76,99,13.4,GH,2021-04-10 18:02:49,overcast clouds
466,Gemena,3.25,19.7667,77.56,71,74,2.42,CD,2021-04-10 18:06:37,broken clouds
467,Banyo,6.75,11.8167,81.32,37,94,3.67,CM,2021-04-10 18:06:37,overcast clouds
468,Tarancon,40.0085,-3.0073,64.0,47,94,21.0,ES,2021-04-10 18:06:37,overcast clouds
469,Waingapu,-9.6567,120.2641,76.42,81,2,4.81,ID,2021-04-10 18:06:38,clear sky
470,Ambagarh Chauki,20.7833,80.7167,85.8,30,98,7.49,IN,2021-04-10 18:06:38,overcast clouds
471,Usinsk,65.9939,57.5281,35.1,77,73,24.34,RU,2021-04-10 18:06:38,broken clouds
472,Shuyskoye,59.3736,41.0305,38.7,75,72,12.48,RU,2021-04-10 18:06:39,broken clouds
473,Marzuq,14.4,46.4667,68.77,47,2,7.74,YE,2021-04-10 18:02:55,clear sky
